,index,bbl,bin,block,boro,boroid,buildingid,communityboard,highhousenumber,housenumber,lastregistrationdate,lot,lowhousenumber,registrationenddate,registrationid,streetcode,streetname,zip,"('businessapartment', 1)","('businesscity', 1)","('businesshousenumber', 1)","('businessstate', 1)","('businessstreetname', 1)","('businesszip', 1)","('contactdescription', 1)","('corporationname', 1)","('firstname', 1)","('lastname', 1)","('middleinitial', 1)","('registrationcontactid', 1)","('title', 1)","('type', 1)","('businessapartment', 2)","('businesscity', 2)","('businesshousenumber', 2)","('businessstate', 2)","('businessstreetname', 2)","('businesszip', 2)","('contactdescription', 2)","('corporationname', 2)","('firstname', 2)","('lastname', 2)","('middleinitial', 2)","('registrationcontactid', 2)","('title', 2)","('type', 2)","('businessapartment', 3)","('businesscity', 3)","('businesshousenumber', 3)","('businessstate', 3)","('businessstreetname', 3)","('businesszip', 3)","('contactdescription', 3)","('corporationname', 3)","('firstname', 3)","('lastname', 3)","('middleinitial', 3)","('registrationcontactid', 3)","('title', 3)","('type', 3)","('businessapartment', 4)","('businesscity', 4)","('businesshousenumber', 4)","('businessstate', 4)","('businessstreetname', 4)","('businesszip', 4)","('contactdescription', 4)","('corporationname', 4)","('firstname', 4)","('lastname', 4)","('middleinitial', 4)","('registrationcontactid', 4)","('title', 4)","('type', 4)","('businessapartment', 5)","('businesscity', 5)","('businesshousenumber', 5)","('businessstate', 5)","('businessstreetname', 5)","('businesszip', 5)","('contactdescription', 5)","('corporationname', 5)","('firstname', 5)","('lastname', 5)","('middleinitial', 5)","('registrationcontactid', 5)","('title', 5)","('type', 5)","('businessapartment', 6)","('businesscity', 6)","('businesshousenumber', 6)","('businessstate', 6)","('businessstreetname', 6)","('businesszip', 6)","('contactdescription', 6)","('corporationname', 6)","('firstname', 6)","('lastname', 6)","('middleinitial', 6)","('registrationcontactid', 6)","('title', 6)","('type', 6)","('businessapartment', 7)","('businesscity', 7)","('businesshousenumber', 7)","('businessstate', 7)","('businessstreetname', 7)","('businesszip', 7)","('contactdescription', 7)","('corporationname', 7)","('firstname', 7)","('lastname', 7)","('middleinitial', 7)","('registrationcontactid', 7)","('title', 7)","('type', 7)","('businessapartment', 8)","('businesscity', 8)","('businesshousenumber', 8)","('businessstate', 8)","('businessstreetname', 8)","('businesszip', 8)","('contactdescription', 8)","('corporationname', 8)","('firstname', 8)","('lastname', 8)","('middleinitial', 8)","('registrationcontactid', 8)","('title', 8)","('type', 8)"
27,1,2023347501,2127296,2334,BRONX,2,957871,1,257,253,2018-08-23,7501,253,2019-09-01,227222,25920,EAST 142ND STREET,10451,,Richmond Hill,8714,NY,116TH STREET,11418,GEN.PART,MORRIS AVENUE OWNERS LLC,,,,22722203.0,,CorporateOwner,,Richmond Hill,8714,NY,116TH STREET,11418,GEN.PART,WAVECREST MANAGEMENT GROUP,MUSTAFA,KAYA,,22722204.0,,Agent,12FLOOR,New York,40,NY,FULTON STREET,10038,GEN.PART,,GUIDO,SUBOTRSKY,,22722205.0,OFFICER,HeadOfficer,,,,,,,GEN.PART,,MUSTAFA,KAYA,,22722213.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,2024410200,2127027,2441,BRONX,2,970943,1,655,655,2017-08-31,200,655,2018-09-01,227574,52120,MORRIS AVENUE,10451,31FLOOR,New York,885,NY,SECOND AVENUE,10017,GEN.PART,"MORRIS AVENUE APARTMENTS, LP",,,,22757403.0,,CorporateOwner,16FLOOR,New York,885,NY,SECOND AVENUE,10017,GEN.PART,"RELIANT REALTY SERVICES, LLC",FERMIN,GARCIA,,22757404.0,,Agent,31FLOOR,New York,885,NY,SECOND AVENUE,10017,GEN.PART,,EUGENE,SCHNEUR,,22757405.0,MANAGING DIRECT,HeadOfficer,,,,,,,GEN.PART,,ANAISE,VASQUEZ,,22757413.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,2025230067,,2523,BRONX,2,955393,4,935,935,2017-09-16,67,935,2018-09-01,227303,0,SUMMIT AVENUE,,,DIXHILLS,2,NY,DUCHESS COURT,11746,CORP,"GLOBAL HEIGHTS APARTMENTS, INC.",,,,22730303.0,,CorporateOwner,,BRONX,1855,NY,WESTCHESTER AVENUE,10472,CORP,,WAJEEHA,NASEEM,,22730304.0,,Agent,,DIXHILLS,2,NY,DUCHESS COURT,11746,CORP,,MAHEEN,FARRUKH,,22730305.0,,HeadOfficer,,,,,,,CORP,,WAJEEHA,NASEEM,,22730313.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,2025230068,,2523,BRONX,2,955392,4,933,933,2017-09-16,68,933,2018-09-01,227302,0,SUMMIT AVENUE,,,DIXHILLS,2,NY,DUCHESS COURT,11746,CORP,"GLOBAL HEIGHTS APARTMENTS, INC.",,,,22730203.0,,CorporateOwner,,BRONX,1855,NY,WESTCHESTER AVENUE,10472,CORP,,WAJEEHA,NASEEM,,22730204.0,,Agent,,DIXHILLS,2,NY,DUCHESS COURT,11746,CORP,,MAHEEN,FARRUKH,,22730205.0,,HeadOfficer,,,,,,,CORP,,WAJEEHA,NASEEM,,22730213.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,2025230069,,2523,BRONX,2,955391,4,931,931,2017-09-16,69,931,2018-09-01,227301,0,SUMMIT AVENUE,,,DIXHILLS,2,NY,DUCHESS COURT,11746,CORP,"GLOBAL HEIGHTS APARTMENTS, INC.",,,,22730103.0,,CorporateOwner,,BRONX,1855,NY,WESTCHESTER AVENUE,10472,CORP,,WAJEEHA,NASEEM,,22730104.0,,Agent,,DIXHILLS,2,NY,DUCHESS COURT,11746,CORP,,MAHEEN,FARRUKH,,22730105.0,,HeadOfficer,,,,,,,CORP,,WAJEEHA,NASEEM,,22730113.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,2025827501,2000000,2582,BRONX,2,116443,1,535,535,2018-08-29,7501,535,2019-09-01,227337,70420,UNION AVENUE,10455,,,,,,,GEN.PART,,RON,LUFT,,22733713.0,,SiteManager,,DOUGLASTON,4209,NY,235TH STREET,11363,GEN.PART,CROSSROADS III LLC,,,,22733703.0,,CorporateOwner,,DOUGLASTON,4206,NY,235TH STREET,11363,GEN.PART,CLINTON MANAGEMENT LLC,ANNE,COOLEEN,,22733704.0,,Agent,,DOUGLASTON,4209,NY,235TH STREET,11363,GEN.PART,,MICHAEL,KESSLER,,22733705.0,EXECUTIVE VP,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,2025827502,2128607,2582,BRONX,2,950310,1,501,501,2018-08-29,7502,501,2019-09-01,227633,70420,SOUTHERN BOULEVARD,10455,,DOUGLASTON,4209,NY,235TH STREET,11363,GEN.PART,CROSSROADS II DEVELOPMENT LLC,,,,22763303.0,,CorporateOwner,,DOUGLASTON,4206,NY,235TH STREET,11363,GEN.PART,CLINTON MGMT LLC,ANNE,COOLEEN,,22763304.0,,Agent,,DOUGLASTON,4209,NY,235TH STREET,11363,GEN.PART,,MICHAEL,KESSLER,,22763305.0,V.PRESIDENT,HeadOfficer,,,,,,,GEN.PART,,RON,LUFT,,22763313.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0,2026420113,2127052,2642,BRONX,2,969827,1,720,720,2017-10-23,113,720,2018-09-01,227423,26190,EAST 151ST STREET,10455,,Bellerose,24019,NY,JAMAICA AVENUE,11426,GEN.PART,612 JACKSON LLC,,,,22742303.0,,CorporateOwner,,Bellerose,24019,NY,JAMAICA AVENUE,11426,GEN.PART,,JOE,LEVI,,22742304.0,,Agent,,Bellerose,24019,NY,JAMAICA AVENUE,11426,GEN.PART,,JOE,LEVI,,22742305.0,MEMBER,HeadOfficer,,,,,,,GEN.PART,,JOE,LEVI,,22742313.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,2026420114,2125658,2642,BRONX,2,928354,1,722,722,2017-10-23,114,722,2018-09-01,227415,0,EAST 151ST STREET,10455,,Bellerose,24019,NY,JAMAICA AVENUE,11426,GEN.PART,612 JACKSON LLC,,,,22741503.0,,CorporateOwner,,Bellerose,24019,NY,JAMAICA AVENUE,11426,GEN.PART,,JOE,LEVI,,22741504.0,,Agent,,Bellerose,24019,NY,JAMAICA AVENUE,11426,GEN.PART,,JOE,LEVI,,22741505.0,MEMBER,HeadOfficer,,,,,,,GEN.PART,,JOE,LEVI,,22741513.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,2026620058,2000000,2662,BRONX,2,971036,3,765,765,2017-05-23,58,765,2018-09-01,227636,0,HOME STREET,10456,2,BRONX,807,NY,MACE AVENUE,10467,INDIV,,DED,DURGAJ,,22763602.0,,IndividualOwner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0,2026810006,2831788,2681,BRONX,2,965964,3,1170,1170,2017-10-03,6,1170,2018-09-01,227604,0,UNION AVENUE,10459,MB12,BKLYN,1026,NY,BROADWAY,11221,GEN.PART,YOUNG BX 1168 LLC,,,,22760403.0,,CorporateOwner,12,BKLYN,1026,NY,BROADWAY,11221,GEN.PART,"B HOME MANAGEMENT, LLC",BEN,BAUM,,22760404.0,,Agent,12,BKLYN,1026,NY,BROADWAY,11221,GEN.PART,,BEN,BAUM,,22760405.0,,HeadOfficer,MB12,BKLYN,1026,NY,BROADWAY,11221,GEN.PART,,ARTHUR,PHILCOX,,22760406.0,MEMBER,Officer,,,,,,,GEN.PART,,ARTHUR,PHILCOX,,22760413.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,2026810023,2127033,2681,BRONX,2,969741,3,1319B,1319B,2017-08-29,23,1319B,2018-09-01,227609,0,PROSPECT AVENUE,10459,8FLOOR,New York,38,NY,WEST 21ST STREET,10010,GEN.PART,1319 PROSPECT DEVELOPMENT LLC,,,,22760903.0,,CorporateOwner,8FLOOR,New York,38,NY,WEST 21ST STREET,10010,GEN.PART,SKF PROPERTY MGMT LLC,MICHAEL,FRONING,S,22760904.0,,Agent,8FLOOR,New York,38,NY,WEST 21ST STREET,10010,GEN.PART,,MICHAEL,FRONING,S,22760905.0,MANAGING MEMBER,HeadOfficer,8FLOOR,New York,38,NY,WEST 21ST STREET,10010,GEN.PART,,MICHAEL,FRONING,S,22760910.0,,Shareholder,,,,,,,GEN.PART,,GREG,ROBERTS,,22760913.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0,2028317501,2128648,2831,BRONX,2,983780,4,207,201,2018-08-16,7501,201,2019-09-01,227837,49220,MARCY PLACE,10456,,BROOKLYN,316,NY,DOUGLASS STREET,11217,GEN.PART,MARCY SHERIDAN LP,,,,22783703.0,,CorporateOwner,,BRONX,1200,NY,ZEREGA AVENUE,10462,GEN.PART,PRESTIGE MANAGEMENT INC.,CECILIA,BROWN,,22783704.0,,Agent,,BROOKLYN,316,NY,DOUGLASS STREET,11217,GEN.PART,,MARTIN,DUNN,,22783705.0,PRESIDENT OF GP,HeadOfficer,,,,,,,GEN.PART,,CECILIA,BROWN,,22783713.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0,2030667501,2011915,3066,BRONX,2,973803,6,2415,2415,2017-09-27,7501,2415,2018-09-01,227709,0,ARTHUR AVENUE,,210,JACKSON HEIGHTS,3306,NY,88TH STREET,11372,GEN.PART,ARTHUR AVE DEVELOPMENT LLC,,,,22770903.0,,CorporateOwner,210,JACKSON HEIGHTS,3306,NY,88TH STREET,11372,GEN.PART,,MEIR,BABAEV,`,22770904.0,,Agent,,JACKSON HEIGHTS,3306,NY,88TH STREET,11372,GEN.PART,,MEIR,BABAEV,,22770905.0,,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0,2030750052,2802457,3075,BRONX,2,970791,6,2449,2449,2018-07-31,52,2449,2019-09-01,227763,0,2449TH CAMBRELENG AVENUE,10458,,BRONX,2449,NY,CAMBRELENG AVENUE,10458,GEN.PART,2447&2449 LLC,,,,22776303.0,,CorporateOwner,,BRONX,1340,NY,SIEGFRIED PLACE,10465,GEN.PART,2447 & 2449 LLC,MIRIJANE,KODRA,,22776304.0,,Agent,,BRONX,1340,NY,SIEGFRIED PLACE,10465,GEN.PART,,BARDHOK I,KODRA,,22776305.0,,HeadOfficer,,BRONX,1340,NY,SIEGFRIED PLACE,10465,GEN.PART,,MIRJANE,KODRA,,22776306.0,,Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,2030750053,2000000,3075,BRONX,2,974963,6,2447,2447,2018-06-12,53,2447,2019-09-01,227750,0,CAMBRELENG AVENUE,10458,,BRONX,2447,NY,CAMBERLANF AVENUE,10458,GEN.PART,2447 & 2449 LLC,,,,22775003.0,,CorporateOwner,,BRONX,1340,NY,SIEGFRIED PLACE,10465,GEN.PART,2447 & 2449 LLC,MIRJANE,KODRA,,22775004.0,,Agent,,BRONX,1340,NY,SIEGFRIED PLACE,10465,GEN.PART,,BARDHOK,KODRA,,22775005.0,,HeadOfficer,,BRONX,1340,NY,SIEGFRIED PLACE,10465,GEN.PART,,MIRJANE,KODRA,,22775006.0,,Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0,2031110001,2127327,3111,BRONX,2,979971,6,2118,2118,2018-08-24,1,2118,2019-09-01,227816,49120,MAPES AVENUE,10460,2,BRONX,2019,NY,MULINER AVENUE,10462,GEN.PART,1866 ROBERT LLC,,,,22781603.0,,CorporateOwner,2,BRONX,2019,NY,MULINER,10462,GEN.PART,,EGRIS,HAXHARI,,22781604.0,,Agent,2,BRONX,2019,NY,MULINER AVENUE,10462,GEN.PART,,EGRIS,HAXHARI,,22781605.0,OWNER,HeadOfficer,,,,,,,GEN.PART,,EGRIS,HAXHARI,,22781613.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,2032400060,2128680,3240,BRONX,2,968093,7,164,164,2017-11-16,60,164,2018-09-01,227740,0,WEST KINGSBRIDGE ROADDUMMY0,,2R,BRONX,1858,NY,COLDEN AVENUE,10462,CORP,164 W KINGSBRIDGE RD CORP,,,,22774003.0,,CorporateOwner,2R,BRONX,1858,NY,COLDEN AVENUE,10462,CORP,,FRANK,GJINI,,22774004.0,,Agent,2R,BRONX,1858,NY,COLDEN AVENUE,10462,CORP,,FRANK,GJINI,,22774005.0,MANAGER,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,2036590042,2124630,3659,BRONX,2,975937,9,947,947,2018-08-27,42,947,2019-09-01,227755,34020,FTELEY AVENUE,10473,,Bronx,2314,NY,KINGSLAND AVENUE,10469,GEN.PART,945 & 947 FTELEY LLC,,,,22775503.0,,CorporateOwner,,Bronx,2314,NY,KINGSLAND AVENUE,10469,GEN.PART,945 & 947 FTELEY AVE,VILSON,LUMAJ,,22775504.0,,Agent,,Bronx,2314,NY,KINGSLAND AVENUE,10469,GEN.PART,,VILSON,LUMAJ,,22775505.0,OWNER,HeadOfficer,,Bronx,2314,NY,KINGSLAND AVENUE,10469,GEN.PART,,VILSON,LUMAJ,,22775506.0,OWNER,Officer,,Bronx,2314,NY,KINGSLAND AVENUE,10469,GEN.PART,,VILSON,LUMAJ,,22775510.0,,Shareholder,,,,,,,GEN.PART,,VILSON,LUMAJ,,22775513.0,,SiteManager,,Bronx,1540,NY,HOE AVENUE,10460,GEN.PART,"NON-PROFIT INDEPENDENT CONSULTANTS, INC.",,,,22775514.0,,Lessee,,,,,,,,,,,,,,
46,0,2036590043,2124631,3659,BRONX,2,980324,9,945,945,2018-08-27,43,945,2019-09-01,227754,34020,FTELEY AVENUE,10473,,Bronx,2314,NY,KINGSLAND AVENUE,10469,GEN.PART,945 & 947 FTELEY LLC,,,,22775403.0,,CorporateOwner,,Bronx,2314,NY,KINGSLAND AVENUE,10469,GEN.PART,945 & 947 FTELEY LLC,VILSON,LUMAJ,,22775404.0,,Agent,,Bronx,2314,NY,KINGSLAND AVENUE,10469,GEN.PART,,VILSON,LUMAJ,,22775405.0,OWNER,HeadOfficer,,Bronx,2314,NY,KINGSLAND AVENUE,10469,GEN.PART,,VILSON,LUMAJ,,22775406.0,OWNER,Officer,,,,,,,GEN.PART,,VILSON,LUMAJ,,22775413.0,,SiteManager,,Bronx,1540,NY,HOE AVENUE,10460,GEN.PART,"NON-PROFIT INDEPENDENT CONSULTANTS, INC.",,,,22775414.0,,Lessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0,2037107501,2120984,3710,BRONX,2,965868,9,1092,1092,2018-06-27,7501,1090,2019-09-01,227543,20350,CLOSE AVENUE,10472,2FLOOR,Roslyn,1044,NY,NORTHERN BOULEVARD,11576,GEN.PART,COLGATE CLOSE LIMITED PARTNERSHIP,,,,22754303.0,,CorporateOwner,1FLOOR,Bronx,1041,NY,FINDLAY AVENUE,10456,GEN.PART,PROGRESSIVE MANAGEMENT,ILSOO,KIM,,22754304.0,,Agent,2FLOOR,Roslyn,1044,NY,NORTHERN BOULEVARD,11576,GEN.PART,,SHARON,SMITH,,22754305.0,PRESIDENT,HeadOfficer,2FLOOR,Roslyn,1044,NY,NORTHERN BOULEVARD,11576,GEN.PART,,ILSOO,KIM,,22754306.0,MANAGER,Officer,2FLOOR,Roslyn,1044,NY,NORTHERN BOULEVARD,11576,GEN.PART,,SOL,ARKER,,22754311.0,,Shareholder,2FLOOR,Roslyn,1044,NY,NORTHERN BOULEVARD,11576,GEN.PART,,ALLAN,ARKER,,22754310.0,,Shareholder,,,,,,,GEN.PART,,KEN,MIDDLETON,,22754313.0,,SiteManager,,,,,,,,,,,,,,
48,0,2038057501,2127430,3805,BRONX,2,947316,9,2040,2026,2018-08-24,7501,2026,2019-09-01,227365,76950,WESTCHESTER AVENUE,10462,,HUNTINGSTON STA,1328,NY,NEW YORK AVENUE,11746,GEN.PART,2026 WESTCHESTER REALTY LLC,,,,22736503.0,,CorporateOwner,7J,New York,23,NY,WEST 116TH STREET,10026,GEN.PART,CONCORD MANAGEMENT OF NY LLC,MICHAEL,ROONEY JR,T,22736504.0,,Agent,,HUNTINGTON STAT,1328,NY,NEW YORK AVENUE,11746,GEN.PART,,MARIO,PROCIDA,,22736505.0,MANAGER,HeadOfficer,,,,,,,GEN.PART,,JOSEPH,MASELLI,,22736513.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0,2044350016,2114429,4435,BRONX,2,840411,11,2526,2526,2018-07-23,16,2526,2019-09-01,224325,40320,HOLLAND AVENUE,10467,2N2,Mount Vernon,31,NY,SOUTH STREET,10550,CORP,JVAL HOLDING CORP.,,,,22432503.0,,CorporateOwner,2E,Bronx,1505,NY,LELAND AVENUE,10460,CORP,ONESOURCE PROPERTY MANAGEMENT,JOHN,GOJCAJ,,22432504.0,,Agent,2N2,Mount Vernon,31,NY,SOUTH STREET,10550,CORP,,JOHN,GOJCAJ,,22432505.0,,HeadOfficer,,,,,,,CORP,,THOMAS,HARTY,,22432513.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,2044350120,2000000,4435,BRONX,2,949063,11,2536,2536,2018-06-08,120,2536,2019-09-01,226963,40320,HOLLAND AVENUE,10467,,NEW ROCHELLE,45,NY,WINCHESTER OVAL,10805,GEN.PART,2538 HOLLAND AVE LLC,,,,22696303.0,,CorporateOwner,,BRONX,3491,NY,ROMBOUTS AVENUE,10475,GEN.PART,ULTIMATE HOME SERVICES LLC,GLENN,STAROPOLI,,22696304.0,,Agent,,BRONX,1354,NY,SENECA AVENUE,10474,GEN.PART,,CARLO,CUZZI,,22696305.0,MGN MEMBER,HeadOfficer,,,,,,,GEN.PART,,RODNEY,LOWERY,,22696313.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,2044390025,2095040,4439,BRONX,2,840528,11,2523,2523,2017-11-09,25,2523,2018-09-01,224034,10620,BARNES AVENUE,10467,,Bronx,2465,NY,ARTHUR AVENUE,10458,GEN.PART,DRIART REALTY LLC,,,,22403403.0,,CorporateOwner,,Bronx,2465,NY,ARTHUR AVENUE,10458,GEN.PART,,ANTIGONE,GECAJ,,22403404.0,,Agent,,Bronx,2465,NY,ARTHUR AVENUE,10458,GEN.PART,,DRITON,LOKAJ,,22403405.0,MR,HeadOfficer,,Bronx,2465,NY,ARTHUR AVENUE,10458,GEN.PART,,ANTIGONE,GECAJ,,22403406.0,MRS,Officer,,Bronx,2465,NY,ARTHUR AVENUE,10458,GEN.PART,,ANTIGONE,GECAJ,,22403411.0,,Shareholder,,Bronx,2465,NY,ARTHUR AVENUE,10458,GEN.PART,,DRITON,LOKAJ,,22403410.0,,Shareholder,,,,,,,GEN.PART,,DRITON,LOKAJ,,22403413.0,,SiteManager,,,,,,,,,,,,,,
52,0,2046090048,2000000,4609,BRONX,2,965233,12,3221,3221,2018-08-22,48,3221,2019-09-01,227607,0,COLDEN AVENUE,10469,,BRONX,3221,NY,COLDEN AVENUE,10469,GEN.PART,GOLDEN ME REALTY LLC,,,,22760703.0,,CorporateOwner,,BRONX,781,NY,VAN NEST AVENUE,10462,GEN.PART,GOLDEN ME REALTY LLC,ARDIAN,GJURAJ,,22760704.0,,Agent,,BRONX,3221,NY,COLDEN AVENUE,10469,GEN.PART,,MILKJOR,SHLLAKU,,22760705.0,MBR,HeadOfficer,,BRONX,3221,NY,COLDEN AVENUE,10469,GEN.PART,,EDUART,SKLLAKU,,22760706.0,MBR,Officer,,,,,,,GEN.PART,,ARDIAN,GJURAJ,,22760713.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0,2046650126,2829242,4665,BRONX,2,929090,12,745,745,2017-10-12,126,745,2018-09-01,227269,0,EAST 217TH STREET,10467,,,,,,,GEN.PART,,ANDY,ROSADO,,22726913.0,,SiteManager,4,New Rochelle,30,NY,CHURCH STREET,10801,GEN.PART,MATT 217 ST REALTY LLC,,,,22726903.0,,CorporateOwner,SUITE,New Rochelle,30,NY,CHURCH STREET,10801,GEN.PART,"MATT 217 ST REALTY, LLC",RONALD,RETTNER,,22726904.0,,Agent,4,New Rochelle,30,NY,CHURCH STREET,10801,GEN.PART,,RONALD,RETTNER,,22726905.0,,HeadOfficer,4,New Rochelle,30,NY,CHURCH STREET,10801,GEN.PART,,ANDY,ROSADO,,22726906.0,FOREMAN,Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,2046620079,2832062,4662,BRONX,2,921406,12,757,757,2018-06-22,79,757,2019-09-01,226525,28050,EAST 214TH STREET,10467,,Bronx,1763,NY,PITMAN AVENUE,10466,GEN.PART,"RYTY COMMUNITY DEVELOPMENT, LLC",,,,22652503.0,,CorporateOwner,,Bronx,1763,NY,PITMAN AVENUE,10466,GEN.PART,"FIVE STARS MANAGEMENT, LLC",CRISTANIR,ARROYO,,22652504.0,,Agent,,Bronx,1763,NY,PITMAN AVENUE,10466,GEN.PART,,MARK,STAGG,,22652505.0,MEMBER,HeadOfficer,,,,,,,GEN.PART,,JAVIER,MONROY,,22652513.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0,2046620078,2832061,4662,BRONX,2,934316,12,759,759,2018-06-22,78,759,2019-09-01,226526,28050,EAST 214TH STREET,10467,,Bronx,1763,NY,PITMAN AVENUE,10466,GEN.PART,"RYTY COMMUNITY DEVELOPMENT, LLC",,,,22652603.0,,CorporateOwner,,Bronx,1763,NY,PITMAN AVENUE,10466,GEN.PART,"FIVE STARS MANAGEMENT, LLC",CRISTANIR,ARROYO,,22652604.0,,Agent,,Bronx,1763,NY,PITMAN AVENUE,10466,GEN.PART,,MARK,STAGG,,22652605.0,MEMBER,HeadOfficer,,,,,,,GEN.PART,,JAVIER,MONROY,,22652613.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0,2046620080,2832063,4662,BRONX,2,921405,12,755,755,2018-06-22,80,755,2019-09-01,226529,28050,EAST 214TH STREET,10467,,Bronx,1763,NY,PITMAN AVENUE,10466,GEN.PART,"RYTY COMMUNITY DEVELOPMENT, LLC",,,,22652903.0,,CorporateOwner,,Bronx,1763,NY,PITMAN AVENUE,10466,GEN.PART,"FIVE STARS MANAGEMENT, LLC",CRISTANIR,ARROYO,,22652904.0,,Agent,,Bronx,1763,NY,PITMAN AVENUE,10466,GEN.PART,,MARK,STAGG,,22652905.0,MEMBER,HeadOfficer,,,,,,,GEN.PART,,JAVIER,MONROY,,22652913.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0,2048350186,2119716,4835,BRONX,2,956584,12,684,684,2017-09-05,186,684,2018-09-01,227174,28620,EAST 233RD STREET,10466,,BRONX,2550,NY,COLDEN AVENUE,10462,INDIV,,PREL,DREKAJ,,22717402.0,,IndividualOwner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0,2051417501,2111961,5141,BRONX,2,946091,10,2219,2219,2018-07-27,7501,2219,2019-09-01,227393,35680,GIVAN AVENUE,10475,,Bronx,2219,NY,GIVAN AVENUE,10475,CORP,COUNCIL TOWERS VII HDFC,,,,22739303.0,,CorporateOwner,7THF,New York,77,NY,WATER STREET,10005,CORP,METROPOLITAN COUNCIL ON JEWISH POVERTY,JEFFRY,NEARBY,,22739304.0,,Agent,7THF,New York,77,NY,WATER STREET,10005,CORP,,DAVID,GREENFIELD,G,22739305.0,CEO,HeadOfficer,7THF,New York,77,NY,WATER STREET,10005,CORP,,JEFFRY,NEARBY,,22739306.0,MANAGING DIRECT,Officer,,,,,,,CORP,,MARYANNE,PASQUARIELLO,,22739313.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
